Serial,NETWORK,Q1,Q2_ETUDESMKT,Q3,Q4_AGETRANCHE,Q5_USERPRIN,Q6,Q6_NBRSIMDJEZZY,Q6_NBRSIMOOREDOO,Q6_NBRSIMMOBILIS,Q7_PRINSIM,Q8_OFFRESIM,Q10_NPS,Q11_PROMOT,Q11_DETRACT&NEUTRAL,Q12_TESTDATA,Q12_TESTCALLCENTER,Q12_TESTSHOP,Q12_TESTRECLAM,Q12_TESTSITEWEB,Q13_SATGLOBAL,Q13_SATCOUV,Q13_SATCOUVDATA,Q13_SATPRIX&PROMO,Q13_SATPOSTPAID,Q13_SATPREPAID,Q13_SATCALLCENTER,Q13_SATSHOP,Q13_SATSITEWEB,Q13_SATRECLAM,Q13_SATPROD&SERV,Q13_SATPUB,Q14_SATCOUVALG,Q14_SATCOUVCITY,Q14_SATCOUVINDOOR,Q14_SATCOUV1STCALL,Q14_SATCOUVSONINT,Q14_SATCOUVSONNETALG,Q14_SATCOUVSONNETINTER,Q14_SATCOUVROUTE,Q15_SATCOUVDATAALG,Q15_SATCOUVDATAINDOOR,Q15_SATCOUVDATASPEEDALG,Q15_SATCOUVDATASPEEDINDOOR,Q15_SATCOUVDATACONINST,Q15_SATCOUVDATACONCONT,Q16_SATPRIX&PROMOCOMPFACILE,Q16_SATPRIX&PROMOPRONNET,Q16_SATPRIX&PROMOPROFFNET,Q16_SATPRIX&PROMOPRINTER,Q16_SATPRIX&PROMOPRROAMING,Q16_SATPRIX&PROMOPRSMS,Q16_SATPRIX&PROMOPRDATA,Q16_SATPRIX&PROMOPRPROMO,Q16_SATPRIX&PROMOAVANTPROM,Q16_SATPRIX&PROMOFREQPROMO,Q16_SATPRIX&PROMOSIMPLPROMO,Q17_SATPOSTPAIDRECEPTNOTE,Q17_SATPOSTPAIDBILLFACILE,Q17_SATPOSTPAIDBILLFORMAT,Q17_SATPOSTPAIDBILLDETAIL,Q17_SATPOSTPAIDBILLPRECISION,Q17_SATPOSTPAIDBILLMODES,Q18_SATBILLRECHARGEDISPO,Q18_SATBILLRECHARGEMULTIPLE,Q18_SATBILLPROCESSFACILE,Q18_SATBILLSOLDEPRECISION,Q19_SATCALLCENTERMENUVOCAL,Q19_SATCALLCENTERTEMPSATT,Q19_SATCALLCENTERTEMPSATTCALL,Q19_SATCALLCENTERQUALITESON,Q19_SATCALLCENTERAGAMABILITE,Q19_SATCALLCENTERAGCOMPR,Q19_SATCALLCENTERAGCONAISSPROD,Q19_SATCALLCENTERAGRESOLCAP,Q19_SATCALLCENTERPRCALL,Q20_SATSHOPPROXIMITE,Q20_SATSHOPHEURESOUV,Q20_SATSHOPDESIGN,Q20_SATSHOPDISPOPRODBROCH,Q20_SATSHOPTEMPSATTENTE,Q20_SATSHOPAGAPPARENCE,Q20_SATSHOPAGAMABILITE,Q20_SATSHOPAGCOMPREHENSION,Q20_SATSHOPAGRESOLUTION,Q20_SATSHOPAGRESOLUTIONTIME,Q21_SATSITEWEBACTUALISE,Q21_SATSITEWEBAPPARENCE,Q21_SATSITEWEBSURF,Q21_SATSITEWEBINFOUTILE,Q21_SATSITEWEBINFODETAILLE,Q22_SATRECLAMMODES,Q22_SATRECLAMSPEED,Q22_SATRECLAMRESOLUEXACT,Q22_SATRECLAMPROCESSFACILITE,Q23_SATPROD&SERVGAMMETARIF,Q23_SATPROD&SERVGAMMESERV,Q23_SATPROD&SERVMIGRATION,Q23_SATPROD&SERVVARIETEDISPOTE,Q23_SATPROD&SERVROAMING,Q24_SATPUBINFORMATIVE,Q24_SATPUBCAPTIVANTE,Q24_SATPUBCOMPREHENSION,Q24_SATPUBCONCERNE,Q24_SATPUBCREDIBLE,Q24_SATPUBFREQUENCE,Q24_SATPUBSPONSORING,Q9_ARPU,Q25_SEXE,Q26_JOBACTUEL,Q27_NIVETUDES,Q28_WILAYA,Q29_COMMUNE,Q29_1,Q30_WILAYAAPPEL
556660678,1,8,2,1 2,7,1,2,U,1,U,2,39,4,0,4,2,2,2,2,2,4,4,0,2,0,1,0,0,0,0,4,4,4,4,5,4,4,3,5,4,0,0,0,0,0,0,3,1,3,5,6,6,6,4,5,2,5,0,0,0,0,0,0,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,5,6,4,5,5,4,3,5,5,300,2,7,4,6,142,1,0
556692217,1,8,2,1,2,1,2,U,1,U,2,39,10,6,0,2,2,2,2,2,5,4,0,5,0,5,0,0,0,0,5,4,5,4,5,5,4,3,6,5,0,0,0,0,0,0,5,5,5,6,6,5,6,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,6,5,5,5,5,5,5,5,1000,2,6,5,35,902,1,0
556697601,1,1,2,1 2 3 4,3,1,2,U,2,U,2,39,9,997,0,1,2,2,2,1,5,4,4,4,0,5,0,0,5,0,5,4,5,5,4,4,4,5,4,4,5,4,5,4,5,5,4,5,5,4,4,5,5,4,5,4,5,0,0,0,0,0,0,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,5,0,0,0,0,5,5,4,5,4,5,4,5,5,5,5,5,8000,1,6,5,15,384,1,0
556709248,1,8,2,1 2,5,1,1 2,1,1,U,1,39,10,1 5,0,2,2,2,2,2,4,5,0,4,0,5,0,0,0,0,4,3,5,5,4,5,5,5,5,6,0,0,0,0,0,0,4,4,3,3,3,4,6,6,6,6,3,0,0,0,0,0,0,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,4,5,3,4,4,3,3,3,4,1200,2,7,4,25,745,1,0
556714824,1,8,2,1,6,1,2,U,1,U,2,1,9,7,0,2,2,2,2,2,5,5,0,5,0,4,0,0,0,0,5,5,5,5,5,5,4,5,5,5,0,0,0,0,0,0,5,5,5,4,5,5,5,4,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,4,5,5,4,5,5,100,2,7,2,16,516,1,0
556715858,1,8,2,1 2 4,6,1,2,U,1,U,2,39,8,0,41,1,2,2,2,2,4,4,4,3,0,5,0,0,0,0,4,6,3,5,4,4,4,5,6,4,5,4,4,4,5,5,5,3,2,6,6,4,5,6,4,5,4,0,0,0,0,0,0,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,6,6,6,6,6,6,6,5,800,2,4,4,16,506,1,0
556720254,1,8,2,1 2 3,6,1,2,U,1,U,2,39,8,0,3,2,2,2,2,1,4,2,0,1,0,5,0,0,3,0,5,5,3,2,3,5,5,5,3,4,0,0,0,0,0,0,3,5,2,3,6,4,4,2,2,3,3,0,0,0,0,0,0,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,2,1,0,0,0,0,3,5,3,4,6,4,4,3,4,3,4,2,4000,1,2,4,15,382,1,0
556759617,1,8,2,1 2,6,1,2 3,U,3,1,3,39,10,5 9,0,1,2,2,2,2,5,5,4,5,0,5,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,7000,1,4,2,31,873,1,0
556768203,1,8,2,1,7,1,2,U,1,U,2,39,9,1,0,2,2,2,2,2,5,3,0,3,0,2,0,0,0,0,3,3,4,4,4,4,5,3,3,4,0,0,0,0,0,0,4,3,3,2,3,3,1,1,3,3,3,0,0,0,0,0,0,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,6,5,4,4,4,5,4,3,300,2,7,2,41,1293,1,0
556810848,1,8,2,1 2 3 4,6,1,2,U,1,U,2,3,6,0,997,2,2,1,2,2,3,2,0,2,0,3,0,3,0,0,2,1,1,1,1,2,2,2,6,1,0,0,0,0,0,0,1,2,2,1,1,1,1,6,3,1,1,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,2,3,3,3,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,1,1,1,1,55555,1,1,5,35,920,2,16
556812384,1,8,2,1 2 3 4,7,1,1 2 3,1,1,1,3,34,10,8,0,2,2,2,2,2,4,5,0,5,5,0,0,0,0,0,1,3,5,5,5,5,4,5,5,5,0,0,0,0,0,0,5,5,5,5,5,5,5,3,3,3,3,3,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,4,4,4,5,4,4,4,2500,1,5,5,16,516,2,35
556829394,1,8,2,1,5,1,2,U,2,U,2,3,10,4 5,0,1,2,2,2,2,5,5,5,5,0,5,0,0,0,0,5,5,5,3,5,5,5,5,3,5,3,3,5,3,5,5,5,5,5,3,6,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,6,5,5,5,5,3,3,5,40000,1,4,3,16,522,1,0
556832129,1,8,2,1 3,6,1,2,U,2,U,2,39,10,1 6,0,1,2,1,2,2,4,5,4,4,0,5,0,4,0,0,4,5,5,5,5,4,4,4,5,5,4,4,3,3,3,3,5,4,3,2,6,4,5,4,5,5,5,0,0,0,0,0,0,4,3,5,5,0,0,0,0,0,0,0,0,0,4,4,5,5,4,5,5,4,4,4,0,0,0,0,0,0,0,0,0,4,3,4,4,6,4,4,4,4,4,4,4,1000,1,9,4,16,504,1,0
556837780,1,8,2,1 4,2,1,2 3,U,1,1,3,13,8,0,1,1,2,2,2,2,5,4,3,3,0,5,0,0,0,0,5,4,4,3,5,5,4,4,4,5,4,5,5,5,3,3,4,4,3,4,4,5,5,5,5,4,4,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,4,4,5,4,5,5,4,4,4,300,1,6,4,31,879,1,0
556844876,1,8,2,1,3,1,1 2 3,1,1,1,2,26,8,0,2,2,2,2,2,2,4,5,0,3,3,0,0,0,0,0,4,4,5,5,3,5,4,5,5,5,0,0,0,0,0,0,4,5,5,5,3,4,3,4,4,3,4,4,5,5,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,3,4,4,1500,1,1,4,2,10,2,13
556859605,1,8,2,1,7,1,2,U,1,U,2,1,10,1,0,2,2,2,2,2,5,5,0,2,0,4,0,0,0,0,2,3,5,1,3,4,5,5,1,5,0,0,0,0,0,0,5,4,4,1,1,2,4,4,2,1,4,0,0,0,0,0,0,2,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,5,5,4,5,4,3,2,3,4000,1,1,2,16,500,1,0
556883081,1,8,2,1,5,1,2,U,1,U,2,4,10,1,0,2,2,2,2,2,5,5,0,5,0,5,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,1500,1,4,3,34,1479,1,0
556890581,1,8,2,1 2,8,1,2,U,1,U,2,39,10,5,0,2,2,1,2,2,5,5,0,5,0,5,0,5,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,6,5,6,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,5,5,5,5,6,5,5,5,5,5,5,5,400,2,5,3,16,497,1,0
556894340,1,8,2,1 2,6,1,2,U,1,U,2,1,6,0,9,1,1,2,2,2,4,5,5,3,0,5,5,0,0,0,5,5,5,4,5,5,5,5,5,5,5,5,5,3,3,5,5,5,6,5,6,6,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,5,5,3,5,5,5,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,5,6,5,5,5,5,5,3,5,3000,1,2,5,16,512,1,0
556920275,1,8,2,1 2,7,1,2 3,U,1,1,3,13,8,0,1 2 41,1,2,2,2,2,4,3,5,4,0,4,0,0,0,0,5,4,5,2,5,4,4,5,5,3,3,3,3,2,2,2,5,5,5,3,6,5,4,3,3,3,5,0,0,0,0,0,0,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,5,6,4,4,5,5,5,3,6,900,1,5,4,24,1141,1,0
556925355,1,8,2,1,6,1,2,U,1,U,2,39,8,0,996,1,2,2,2,2,5,4,5,3,0,5,0,0,0,0,6,5,5,5,5,5,5,5,5,5,6,5,6,5,5,5,5,5,5,6,6,5,6,6,6,6,6,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,5,6,5,5,5,5,5,6,5,6000,1,4,3,16,512,1,0
556931252,1,8,2,1,6,1,2,U,1,U,2,1,10,997,0,2,2,1,2,2,5,5,0,3,0,5,0,5,0,0,5,5,5,4,5,5,5,5,5,5,0,0,0,0,0,0,3,1,1,1,6,5,6,4,5,4,3,0,0,0,0,0,0,5,5,3,5,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,4,5,5,0,0,0,0,0,0,0,0,0,4,5,5,5,6,5,5,5,5,4,5,5,1000,2,7,4,31,871,1,0
556933900,1,8,2,1 2,3,1,1 2,1,1,U,2,2,5,0,3,2,2,2,2,2,4,5,0,1,0,5,0,0,0,0,4,5,3,5,4,5,5,5,6,5,0,0,0,0,0,0,5,2,1,1,6,3,2,4,4,4,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,6,6,4,4,5,2,5,2,6,100,1,3,4,10,234,1,0
556940330,1,8,2,1 2,7,1,2,U,1,U,2,39,10,5,0,2,2,2,2,2,3,5,0,1,0,3,0,0,0,0,3,5,6,3,3,5,5,5,6,5,0,0,0,0,0,0,6,3,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,5,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,5,5,5,5,6,5,5,600,2,7,3,16,539,1,0
556941124,1,8,2,1 2 4,7,1,1 2,1,1,U,2,1,10,2,0,2,2,1,2,2,5,4,0,5,0,5,0,5,0,0,6,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,4,5,4,6,6,6,3,6,5,6,6,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,5,5,5,6,5,5,5,5,6,6,0,0,0,0,0,0,0,0,0,5,6,6,6,6,5,6,6,6,5,3,4,500,1,2,5,15,378,1,0
556942041,1,8,2,1 2 3 5,3,1,1 2,1,1,U,1,39,7,0,1 6 8,1,1,2,2,2,5,5,4,5,0,5,5,0,0,0,5,6,3,4,3,3,5,5,6,5,3,3,3,3,3,3,5,5,5,6,6,5,5,5,5,5,5,0,0,0,0,0,0,5,5,3,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,6,6,3,3,5,3,4,6,5,600,2,6,5,16,527,1,0
556956435,1,8,2,1 2 4,7,1,1 2,1,1,U,2,39,10,3,0,1,2,2,2,2,4,4,1,5,0,4,0,0,0,0,4,4,3,5,4,5,4,4,4,4,2,1,2,2,2,2,4,4,4,4,6,4,4,6,4,4,4,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,6,4,4,4,4,4,4,4,2250,1,4,5,48,1389,1,0
556969265,1,1,2,1 2,7,1,2 3,U,1,1,3,13,9,5 9,0,2,2,2,2,2,4,3,0,4,0,4,0,0,0,0,5,4,3,4,4,3,4,3,4,2,0,0,0,0,0,0,4,4,4,6,6,4,6,6,4,4,3,0,0,0,0,0,0,4,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,6,3,3,4,4,4,4,6,1500,1,4,4,23,730,1,0
557128024,1,1,2,1 2,3,1,2,U,1,U,2,2,9,2 6,0,1,2,2,1,2,5,1,5,2,0,5,0,0,0,5,3,5,2,5,3,5,5,4,3,3,4,3,3,4,2,4,4,2,1,6,3,6,3,2,3,3,5,0,0,0,0,0,0,3,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,3,2,6,1,2,5,5,3,3,5,1,5,5000,1,2,4,16,519,1,0
557141794,1,8,2,1,5,1,1 2,1,1,U,2,39,7,0,1 3,1,2,2,2,2,4,4,3,1,0,4,0,0,0,0,4,4,3,5,5,4,5,4,5,4,6,5,2,3,3,3,1,1,1,6,6,1,1,6,5,3,5,0,0,0,0,0,0,5,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,5,6,5,3,5,5,3,5,5,5000,1,3,3,16,504,1,0
557142932,1,8,2,1,8,1,2,U,1,U,2,1,10,1,0,2,2,2,2,2,5,5,0,3,0,5,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,6,5,6,6,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,5,6,5,5,5,5,5,5,5,700,2,7,1,42,964,1,0
557152782,1,8,2,1,3,1,2 3,U,1,1,2,1,7,0,2,1,2,2,2,2,3,5,3,4,0,4,0,0,0,0,3,3,5,5,4,4,4,5,6,4,3,3,2,2,3,2,4,4,3,6,6,2,3,6,3,3,3,0,0,0,0,0,0,3,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,3,6,4,4,4,3,3,3,3,500,1,6,4,16,491,1,0
557155857,1,8,2,1,6,1,2,U,1,U,2,39,10,997,0,2,2,2,2,2,5,5,0,5,0,5,0,0,0,0,5,5,5,5,4,4,4,5,6,4,0,0,0,0,0,0,5,3,3,6,6,2,4,4,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,6,6,5,5,5,5,5,5,5,400,2,7,3,16,539,1,0
557163161,1,8,2,1,6,1,1 2,1,1,U,2,39,10,6,0,2,2,2,2,2,4,5,0,5,0,5,0,0,0,0,4,5,4,5,5,3,5,3,6,5,0,0,0,0,0,0,3,5,4,6,6,5,3,5,5,5,4,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,6,4,5,5,4,5,4,3,1500,2,7,3,21,674,1,0
557167614,1,8,2,1,4,1,2,U,2,U,2,39,10,1,0,2,2,1,2,2,5,4,0,4,0,5,0,5,0,0,4,5,4,3,5,5,5,4,5,5,0,0,0,0,0,0,5,5,5,3,4,5,6,4,5,5,4,0,0,0,0,0,0,4,3,5,4,0,0,0,0,0,0,0,0,0,5,5,5,5,4,5,5,5,5,5,0,0,0,0,0,0,0,0,0,4,5,2,5,5,5,5,5,5,3,4,4,300,1,4,3,16,528,1,0
557174379,1,8,2,1 2,6,1,1 2,1,1,U,1,40,5,0,5,1,2,2,2,2,4,5,1,4,4,0,0,0,0,0,5,5,5,5,5,5,4,5,5,4,6,5,6,4,3,3,4,6,6,4,6,5,3,6,4,6,4,4,5,5,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,6,6,4,4,4,4,5,5,4,2700,2,1,5,27,835,1,0
557183942,1,8,2,1 2,3,1,2 3,U,1,1,2,4,10,2 5 6 9,0,1,2,2,2,2,4,4,1,1,0,4,0,0,0,0,4,3,3,3,3,4,3,4,6,3,2,3,2,2,1,1,3,3,3,6,6,3,2,3,3,2,4,0,0,0,0,0,0,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,4,6,1,1,4,1,4,1,3,2000,2,6,5,16,536,1,0
557184072,1,8,2,1 2,4,1,2,U,1,U,2,39,6,0,1 3,1,1,2,2,1,5,5,3,3,0,5,4,0,4,0,5,5,3,4,4,5,5,5,5,3,3,5,4,4,4,5,3,5,5,5,5,5,5,5,4,4,4,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,5,4,4,4,4,4,4,5,5,5,5,5,5000,1,1,3,16,504,2,6
557185206,1,8,2,1 2 3,7,1,2,U,1,U,2,4,8,0,1,2,2,2,2,2,4,5,0,3,0,5,0,0,0,0,4,3,4,3,2,2,4,5,6,2,0,0,0,0,0,0,4,5,3,6,6,5,6,3,4,4,5,0,0,0,0,0,0,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,6,5,4,4,3,4,2,5,1000,1,1,3,25,743,1,0
557197887,1,8,2,1 2 3 4,6,1,1 2,1,1,U,2,2,6,0,1,1,2,2,2,2,4,3,5,5,0,4,0,0,0,0,4,4,4,5,4,5,3,3,6,4,2,4,5,5,4,6,4,4,4,6,6,4,4,5,4,3,4,0,0,0,0,0,0,5,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,4,3,4,3,5,2,5,3,4,3000,2,7,3,16,487,1,0
557201034,1,1,2,1 2,4,1,2,U,1,U,2,39,5,0,3,2,1,1,2,1,2,4,0,1,0,4,4,4,4,0,4,4,5,4,2,5,5,4,6,4,0,0,0,0,0,0,4,1,1,6,6,6,6,4,4,4,5,0,0,0,0,0,0,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,0,0,0,0,1,6,4,4,6,4,5,5,4,3,4,5,80,2,1,4,16,488,1,0
557206813,1,8,2,1 2 4,7,1,2 3,U,1,1,2,39,8,0,1,2,2,1,2,2,4,4,0,3,0,5,0,3,0,0,3,1,5,5,5,3,3,4,4,1,0,0,0,0,0,0,4,5,3,4,6,5,6,4,5,4,4,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,4,2,4,4,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,5,4,4,1,6,4,3,4,5,1,4,2,2500,1,2,4,35,902,1,0
557213761,1,8,2,1,6,1,2,U,1,U,2,39,10,1,0,2,2,2,2,2,4,4,0,2,0,4,0,0,0,0,4,3,5,5,4,5,5,3,6,5,0,0,0,0,0,0,5,5,5,6,6,5,6,6,6,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,5,6,5,5,5,5,4,5,5,5000,1,8,4,21,651,1,0
557238294,1,8,2,1 2 4,5,1,2,U,1,U,2,39,8,0,1,2,1,2,2,2,4,3,0,4,0,5,5,0,0,0,3,5,5,4,4,3,3,4,5,4,0,0,0,0,0,0,4,4,4,4,4,4,4,4,5,4,4,0,0,0,0,0,0,5,5,5,4,5,4,4,5,5,4,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,6,5,5,5,5,5,5,5,2000,2,1,5,16,500,1,0
557254770,1,8,2,1,7,1,2,U,2,U,2,39,10,2 4 5,0,2,2,2,2,2,5,5,0,5,0,5,0,0,0,0,5,5,5,5,3,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,5,5,6,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,2000,1,1,3,16,492,1,0
557262304,1,8,2,1,3,1,1 2,1,1,U,2,39,7,0,3,2,2,2,2,2,4,3,0,3,0,3,0,0,0,0,3,3,3,4,4,4,5,4,6,5,0,0,0,0,0,0,4,3,3,6,6,4,3,6,6,6,6,0,0,0,0,0,0,4,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,6,6,4,4,5,5,5,4,4,55555,2,7,5,16,504,1,0
557269034,1,8,2,1 2 4,6,1,2,U,2,U,2,39,7,0,2 42,1,2,2,2,2,3,5,2,3,0,4,0,0,0,0,2,4,3,5,4,5,4,5,5,4,5,2,2,2,2,2,3,2,2,3,6,2,2,2,3,3,3,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,6,3,3,3,3,3,2,3,2000,2,7,5,16,536,1,0
557284212,1,8,2,1 2,3,1,2,U,1,U,2,1,6,0,2,1,1,1,2,2,4,4,4,2,0,4,5,4,0,0,4,3,4,3,4,4,4,4,3,3,3,4,3,4,3,3,4,3,3,1,6,4,2,3,3,4,4,0,0,0,0,0,0,4,2,3,3,4,3,3,4,5,4,4,2,2,1,1,4,4,4,4,4,4,4,3,0,0,0,0,0,0,0,0,0,4,3,4,4,6,4,3,4,4,3,1,4,1200,1,6,5,16,520,1,0
557284489,1,8,2,1,4,1,2,U,1,U,2,39,10,5 6,0,1,1,2,2,2,4,4,4,3,0,5,4,0,0,0,5,4,4,4,3,4,4,4,6,5,4,4,3,3,3,3,4,3,3,6,6,3,4,3,4,4,4,0,0,0,0,0,0,5,5,5,5,5,4,4,4,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,6,4,5,5,4,4,3,3,3000,2,7,5,16,536,1,0
557289742,1,8,2,1,6,1,2,U,2,U,2,39,10,7 24,0,2,2,2,2,2,5,5,0,5,0,5,0,0,0,0,5,5,5,4,5,5,5,5,6,5,0,0,0,0,0,0,5,5,6,6,6,5,4,5,5,5,5,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,5,6,5,5,5,5,5,5,5,3000,2,7,4,19,585,1,0
